Cell No.,Nucleus location (X),Nucleus location (Y),Nucleus perimeter,EOMES,POLR2A,SOX2,DLX6,SATB2,BCL11B,CPLX3,HS3ST4,CRYM,EXOC6,FOXN2,SOSTDC1,SERPINI1,SPLIT3,ZFPL1,NGEF,PALMD,TUBA4A,NR2F1,NEFL,NR4A2,CBLN2,MEF2E,PPP1R1B,RUNX1T1,LPL,GABRA5
8705,2001,41964,600.5,0,3,0,0,9,2,0,3,2,1,0,0,0,0,0,0,0,0,1,1,0,0,3,0,0,0,0
8706,2089,40962,333.9,0,0,0,1,7,0,0,0,0,1,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8707,437,40594,250.6,0,0,0,1,9,1,2,0,1,0,1,0,0,2,1,0,0,1,1,1,0,1,0,1,0,0,0
8708,5159,39171,149.6,0,1,0,0,3,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8709,2702,40178,480.7,0,0,0,2,7,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8710,3370,38447,420.2,0,0,0,0,8,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
8711,4223,38547,174.1,0,2,2,0,9,1,3,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
8712,2553,42038,220.4,0,0,0,0,6,1,0,2,1,4,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0
8713,1595,42637,317.9,0,0,0,0,7,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8714,3382,39116,311.7,0,0,0,0,4,0,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8715,2014,38530,511.5,0,7,0,1,15,8,1,9,0,2,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,2,1
8716,281,42574,264.9,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0
8717,2139,42929,304.9,0,1,8,0,9,1,0,1,2,3,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0
8718,2776,43060,447.5,0,0,0,0,8,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8719,264,42513,358.5,0,0,0,0,7,0,4,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0
8720,3504,43013,378.4,0,2,1,0,9,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
8721,2696,42030,213.6,0,1,0,2,10,1,1,0,0,0,1,0,2,2,0,1,0,0,0,1,0,1,1,0,0,0,0
8722,3057,42528,187.8,0,0,0,0,9,0,1,0,0,2,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
8723,5428,42852,322.0,0,1,0,0,6,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8724,3234,39741,325.4,0,2,0,0,21,1,2,3,0,2,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0
8725,5190,39542,173.6,0,1,0,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
8726,4599,40315,237.0,0,1,0,0,6,0,1,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
8727,1973,43625,174.1,0,1,0,0,7,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8728,2791,42021,279.7,0,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8729,5023,42834,290.0,0,2,0,0,3,2,0,3,2,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
8730,5317,41605,461.1,0,1,0,0,11,1,1,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8731,3291,40193,401.3,0,2,0,0,13,4,1,2,2,3,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
8732,666,39494,372.2,0,2,0,0,14,5,1,5,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
8733,340,38931,625.6,0,0,0,1,3,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8734,404,40384,166.1,0,0,0,0,3,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8735,1950,41729,452.2,0,2,1,1,17,4,1,2,1,0,0,0,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0
8736,3461,41670,550.9,0,0,0,0,5,2,0,0,0,0,3,2,0,1,2,0,1,1,0,1,2,0,2,0,0,1,1
8737,1231,38414,568.5,0,0,0,0,15,0,2,2,0,0,0,0,1,1,1,0,0,0,1,2,0,0,0,0,0,1,0
8738,2383,40563,227.2,0,0,0,0,8,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
8739,3046,42915,360.3,0,0,2,0,6,3,0,1,3,0,0,0,0,1,0,0,2,0,1,0,0,1,0,0,0,0,0
8740,4272,39666,459.0,0,0,0,0,2,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8741,912,41527,355.0,0,3,2,0,12,2,1,2,1,2,0,1,0,0,1,0,1,0,0,1,0,0,2,0,0,1,0
8742,4541,38948,667.2,0,2,0,0,5,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
8743,94,39216,462.3,0,4,0,0,10,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8744,4519,38451,526.3,0,2,0,0,15,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8745,4391,40736,485.7,0,1,0,0,7,1,0,2,1,1,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,1,0
8746,427,42161,448.7,0,1,2,0,8,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0
8747,2456,41689,363.6,0,4,0,0,22,1,1,2,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
8748,1715,38806,538.2,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8749,1310,39635,324.8,0,0,0,0,10,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
8750,4997,40477,309.4,0,2,0,1,10,0,1,2,0,2,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
8751,1350,42819,445.4,0,1,1,0,6,0,0,0,0,1,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0
8752,4847,40628,494.9,0,1,0,1,7,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
8753,4102,42170,472.7,0,6,0,0,38,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0
8754,4907,39468,342.5,0,1,0,0,3,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8755,1348,40674,357.9,0,2,4,0,12,5,0,2,2,0,0,0,0,0,0,0,2,7,0,1,1,0,1,1,0,0,1
8756,47,39125,225.5,0,0,0,0,6,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
8757,789,42967,587.4,0,1,0,0,22,6,1,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
8758,696,38549,319.1,0,1,0,1,9,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8759,4828,39484,258.0,0,5,0,0,9,3,1,3,0,0,2,0,0,2,0,0,1,0,0,0,0,0,0,1,0,1,0
8760,4024,41150,211.2,0,1,0,0,11,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8761,1933,39106,487.5,0,2,0,1,13,0,1,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
8762,2733,39053,381.4,1,1,6,1,4,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0
8763,4263,41682,356.8,0,2,2,1,12,1,1,3,0,1,1,1,1,2,0,1,1,0,2,1,0,2,0,0,0,1,0
8764,237,39655,234.6,0,0,0,1,6,5,0,0,0,0,1,0,0,2,0,0,0,4,0,0,1,0,0,1,1,0,0
8765,4941,42037,226.6,0,2,0,0,12,1,1,3,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0
8766,3933,42842,626.8,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8767,4186,43568,440.1,0,0,0,0,11,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8768,5422,41771,495.1,0,2,0,0,2,2,0,4,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,2,0,1,0
8769,4010,38465,397.4,0,2,0,1,11,0,1,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
8770,4417,39841,341.9,0,0,0,0,1,1,2,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0
8771,2220,40458,526.3,0,3,0,2,23,0,2,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1
8772,2683,38289,351.1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8773,5206,39031,449.8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8774,2125,39338,264.3,0,2,0,0,13,2,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
8775,3797,40634,536.1,0,1,0,0,8,0,2,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
8776,5093,41793,335.1,0,0,0,1,8,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8777,2669,38373,502.9,0,0,0,0,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8778,3812,42872,348.8,0,2,0,1,9,1,0,0,1,0,2,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0
8779,1375,40962,444.8,0,0,0,0,10,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8780,987,38633,535.5,0,2,0,1,4,2,1,1,0,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8781,5145,43327,539.4,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8782,1450,39388,334.5,0,1,2,0,5,1,0,1,0,0,2,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
8783,4047,39574,437.7,0,2,0,0,16,3,1,0,0,1,0,0,3,0,0,0,1,0,0,2,0,0,1,0,0,1,0
8784,410,39452,327.1,0,0,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8785,1283,39309,234.6,0,1,2,2,33,0,1,0,0,2,0,0,1,0,0,1,2,0,3,0,0,0,0,0,0,0,0
8786,513,40455,357.4,0,0,0,0,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8787,2635,39610,517.1,0,2,0,0,8,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
8788,2396,41489,565.7,0,1,0,0,5,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8789,5165,42997,302.5,0,1,0,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8790,3479,40476,189.6,0,1,0,0,15,0,0,2,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
8791,5423,40762,356.2,0,1,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8792,2186,42732,456.7,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8793,2923,41722,173.0,0,3,2,0,8,2,0,2,0,2,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
8794,3640,40537,553.8,0,0,0,0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8795,3813,41333,533.1,0,1,0,0,8,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8796,2138,39933,333.9,0,0,0,1,2,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8797,4325,38374,298.0,0,1,0,0,13,4,0,1,1,2,0,0,1,1,1,4,3,0,0,2,0,2,2,0,0,1,0
8798,2629,43397,258.0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
8799,4877,42235,387.6,0,1,0,0,8,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
8800,1794,39247,242.6,0,0,0,0,5,1,3,4,1,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8801,5120,39888,476.6,0,1,0,0,8,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8802,2789,40690,526.9,0,0,0,0,12,0,0,0,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8803,4842,40988,294.5,0,0,0,0,11,1,2,3,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8804,1080,40718,380.8,0,1,0,0,10,8,0,5,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8805,178,40149,470.9,0,1,0,2,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8806,1358,41298,381.9,0,0,0,0,10,1,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0
8807,4990,42148,288.9,0,0,1,0,4,0,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8808,733,41520,425.8,0,1,0,1,14,2,0,0,0,2,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
8809,1992,39316,335.7,0,5,0,0,24,0,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
8810,54,43449,503.5,4,2,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8811,1673,41659,242.0,0,1,1,0,10,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8812,3603,40636,413.9,0,1,0,0,9,3,0,0,0,0,0,0,0,1,0,0,1,0,1,3,1,0,2,1,0,0,0
8813,5398,42077,349.4,0,2,0,0,20,3,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8814,4327,39167,304.3,0,1,0,0,9,1,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8815,2414,39082,211.2,0,0,0,2,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8816,3982,38752,497.8,0,0,0,0,11,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8817,536,42419,387.0,0,1,1,0,8,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8818,2872,39508,663.3,0,1,0,0,5,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8819,689,40163,379.0,0,3,0,0,12,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8820,5275,43021,536.7,0,0,0,0,5,1,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
8821,2698,41214,437.4,0,5,1,2,12,3,2,2,1,0,1,1,3,0,1,0,4,0,0,1,0,0,2,0,0,0,0
8822,1566,39539,478.3,0,0,0,0,11,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8823,484,41748,432.7,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
8824,417,39124,549.7,0,1,0,1,13,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8825,4617,43081,615.9,0,1,4,1,8,2,0,5,1,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0
8826,1936,38872,605.0,0,2,0,0,12,1,0,0,0,1,0,0,0,0,0,1,0,0,2,1,0,1,0,0,0,1,0
8827,1628,42278,576.1,0,2,0,1,3,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8828,1778,40856,509.7,0,0,0,0,14,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8829,498,39708,364.2,0,5,1,1,24,5,2,1,0,3,1,0,0,1,0,1,1,0,1,2,0,2,2,0,1,1,0
8830,1690,39584,349.9,0,1,0,0,7,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
8831,74,38967,582.7,0,1,1,0,10,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
8832,4527,38285,404.8,0,2,4,2,10,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8833,1099,39738,525.1,0,0,0,0,4,0,0,2,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8834,1972,43162,210.0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8835,4698,42586,642.2,0,0,1,3,10,0,1,1,0,0,0,1,3,3,0,0,2,1,0,2,1,0,3,1,0,1,1
8836,1888,40672,411.0,0,0,0,1,9,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8837,2228,41786,557.7,0,2,2,0,11,3,2,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,2,0,0,1,0
8838,5162,38426,589.7,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8839,3672,41521,221.0,6,1,0,0,15,1,10,3,1,9,5,2,7,4,1,4,3,0,3,1,1,6,4,0,2,5,0
8840,3016,43588,274.0,0,0,1,0,7,4,1,4,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8841,1837,40193,578.2,0,1,1,0,21,2,2,1,2,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0
8842,2331,39263,573.1,0,0,0,0,6,0,0,1,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0
8843,513,43002,311.7,0,1,0,0,12,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0
8844,3633,39052,477.7,0,0,0,0,9,0,0,1,0,3,0,0,0,2,0,0,2,0,1,2,0,0,2,0,0,1,0
8845,2560,39938,364.8,0,0,0,1,15,1,0,0,1,1,0,0,2,1,0,0,1,1,0,0,0,0,0,0,0,1,0
8846,3580,43465,356.2,0,1,0,0,11,1,0,1,2,2,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
8847,888,39583,567.9,0,0,0,0,12,1,1,2,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2
8848,4774,38831,425.8,0,0,0,0,4,1,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
8849,858,38601,211.8,0,3,4,0,21,5,0,3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
8850,3134,38302,523.6,0,0,0,0,9,4,1,3,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
8851,3379,41586,474.4,0,1,0,0,10,0,0,0,0,0,3,0,0,1,0,0,1,0,0,2,0,0,4,0,0,4,0
8852,1850,40343,339.6,0,0,0,0,8,1,1,2,2,1,1,0,0,0,1,1,0,0,0,0,0,0,3,0,0,0,0
8853,1791,39910,218.0,0,4,0,0,5,2,0,1,0,4,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
8854,4910,38665,471.5,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8855,1138,40324,518.3,0,1,0,4,14,0,0,0,0,0,0,0,1,0,0,0,3,0,1,1,0,0,0,0,0,1,0
8856,1179,43528,243.2,0,2,0,0,7,2,1,2,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8857,2076,39894,379.0,0,2,0,0,5,3,1,5,1,2,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0
8858,2268,42924,403.6,0,2,2,1,1,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
8859,4439,42383,536.5,0,0,0,0,2,5,1,6,1,1,0,0,1,0,0,0,2,0,1,0,0,0,1,0,0,0,0
8860,242,41975,417.3,0,2,1,1,13,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
8861,2225,43363,237.6,0,0,0,0,8,1,1,1,1,1,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0
8862,5072,38885,196.4,0,0,0,0,9,1,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0
8863,49,42388,462.5,0,2,0,0,15,2,1,1,1,2,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
8864,473,38665,166.1,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8865,5244,42630,312.3,0,2,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8866,4267,42258,349.4,0,11,0,0,6,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
8867,4319,41307,535.5,0,2,0,0,4,3,0,0,0,3,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,1,0
8868,3202,41630,520.7,0,0,0,0,4,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
8869,3513,43500,432.1,0,0,0,0,20,0,1,2,3,1,3,1,1,0,1,0,1,0,1,0,0,0,2,0,0,1,0
8870,1050,43450,295.7,0,1,0,0,8,0,1,4,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8871,2356,41617,502.3,0,0,0,0,10,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8872,823,43167,401.8,0,2,0,0,5,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8873,86,38708,338.6,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8874,3352,43669,406.5,0,0,0,0,5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
8875,2547,41736,304.3,0,2,0,0,5,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
8876,1668,42664,445.1,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8877,2455,40050,417.8,0,0,0,2,14,4,1,3,0,2,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0
8878,1471,38488,525.1,0,1,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8879,3820,42732,545.3,0,1,2,0,6,3,2,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0
8880,5326,42236,466.4,0,1,0,0,8,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8881,5411,39135,528.1,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
8882,1269,42917,557.1,0,0,0,1,5,0,0,2,0,0,1,0,0,1,0,0,2,0,1,3,0,0,0,0,1,0,0
8883,4066,42909,556.6,0,3,0,0,16,1,1,2,1,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0
8884,2533,40043,418.4,0,2,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
8885,4688,38338,250.0,0,8,0,0,44,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8886,2183,40001,557.7,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8887,2660,40876,497.3,0,0,4,4,16,0,3,1,0,3,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0
8888,5291,41411,524.6,0,2,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8889,447,39517,543.9,0,5,1,0,25,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0
8890,4269,40379,464.1,0,2,0,0,2,0,0,0,0,2,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
8891,2722,39364,507.0,0,4,0,0,14,0,0,2,0,0,0,0,1,0,0,1,2,1,2,1,1,1,1,0,0,2,0
8892,5314,40074,506.8,0,2,0,0,11,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
8893,5331,39083,388.2,0,2,0,0,12,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
8894,77,41319,446.9,0,2,0,0,8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8895,934,42698,449.8,0,7,0,0,9,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
8896,3486,39551,451.6,0,0,0,1,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8897,3579,39263,395.0,0,1,0,0,25,0,4,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,2
8898,5009,39212,511.5,0,1,0,0,6,3,1,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8899,794,39624,372.2,0,4,1,1,13,0,1,2,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
8900,823,39128,180.4,1,1,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8901,958,43237,187.8,0,1,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8902,55,41137,436.8,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,1,0
8903,1998,40908,396.8,0,7,1,0,20,0,1,1,0,3,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
8904,973,41701,534.3,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8905,1013,39578,482.4,0,3,0,0,15,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8906,1451,40215,505.8,0,2,0,0,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8907,1581,40090,463.5,0,2,0,1,17,1,0,1,1,1,2,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0
8908,237,38975,503.5,0,1,0,0,11,2,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8909,1211,41089,551.5,0,3,9,0,18,5,2,5,3,0,1,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0
8910,4980,40287,311.1,0,1,1,0,6,0,3,0,1,0,0,0,0,1,0,0,0,0,1,2,0,0,1,0,0,1,0
